Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Shipping_Days,Order_Year,Order_Month,Quarter
3149.0,CA-2017-120558,2017-06-07,2017-06-10,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,3.0,2017.0,June,2.0
3150.0,US-2015-109036,2015-12-20,2015-12-25,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,5.0,2015.0,December,4.0
3151.0,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,3.0,2016.0,December,4.0
3152.0,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,3.0,2016.0,December,4.0
3153.0,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,101.988,3.0,2016.0,December,4.0
3154.0,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",262.864,3.0,2016.0,December,4.0
3155.0,CA-2018-150497,2018-07-20,2018-07-24,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369.0,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,4.0,2018.0,July,3.0
3156.0,CA-2015-128986,2015-08-03,2015-08-05,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301.0,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,2.0,2015.0,August,3.0
3157.0,CA-2016-139584,2016-08-24,2016-08-28,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009.0,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,4.0,2016.0,August,3.0
3158.0,CA-2016-139584,2016-08-24,2016-08-28,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009.0,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,4.0,2016.0,August,3.0
3159.0,US-2017-162677,2017-03-26,2017-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,1.0,2017.0,March,1.0
3160.0,US-2017-162677,2017-03-26,2017-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,1.0,2017.0,March,1.0
3161.0,US-2015-150924,2015-09-12,2015-09-16,Second Class,PT-19090,Pete Takahito,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,5.18,4.0,2015.0,September,3.0
3162.0,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,4.0,2015.0,September,3.0
3163.0,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,4.0,2015.0,September,3.0
3164.0,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,4.0,2015.0,September,3.0
3165.0,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,38.52,4.0,2015.0,September,3.0
3166.0,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,4.0,2015.0,September,3.0
3167.0,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,4.0,2015.0,September,3.0
3168.0,CA-2017-146682,2017-10-29,2017-10-31,First Class,KW-16435,Katrina Willman,Consumer,United States,Lansing,Michigan,48911.0,Central,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67.0,2.0,2017.0,October,4.0
3169.0,CA-2017-138695,2017-05-28,2017-06-03,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303.0,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,6.0,2017.0,May,2.0
3170.0,CA-2017-138695,2017-05-28,2017-06-03,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,6.0,2017.0,May,2.0
3171.0,CA-2018-107461,2018-12-21,2018-12-26,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,5.0,2018.0,December,4.0
3172.0,US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,7.0,2017.0,March,1.0
3173.0,US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,7.0,2017.0,March,1.0
3174.0,US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.392,7.0,2017.0,March,1.0
3175.0,CA-2018-157483,2018-11-11,2018-11-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7.0,2018.0,November,4.0
3176.0,US-2018-132059,2018-09-23,2018-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525.0,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,6.0,2018.0,September,3.0
3177.0,US-2018-132059,2018-09-23,2018-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525.0,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,6.0,2018.0,September,3.0
3178.0,CA-2018-122280,2018-09-10,2018-09-10,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,0.0,2018.0,September,3.0
3179.0,CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,6.0,2018.0,December,4.0
3180.0,CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,6.0,2018.0,December,4.0
3181.0,CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011.0,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.9,6.0,2018.0,December,4.0
3182.0,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,3.0,2018.0,November,4.0
3183.0,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3.0,2018.0,November,4.0
3184.0,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,3.0,2018.0,November,4.0
3185.0,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3.0,2018.0,November,4.0
3186.0,CA-2015-123498,2015-11-07,2015-11-09,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,2.0,2015.0,November,4.0
3187.0,CA-2015-123498,2015-11-07,2015-11-09,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041.0,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,74.352,2.0,2015.0,November,4.0
3188.0,CA-2018-159352,2018-03-12,2018-03-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852.0,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93,5.0,2018.0,March,1.0
3189.0,US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,2.0,2018.0,October,4.0
3190.0,US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,2.0,2018.0,October,4.0
3191.0,US-2016-163783,2016-12-27,2017-01-01,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,5.0,2016.0,December,4.0
3192.0,CA-2018-123981,2018-10-02,2018-10-08,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99,6.0,2018.0,October,4.0
3193.0,CA-2018-158953,2018-06-04,2018-06-08,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,77489.0,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,4.0,2018.0,June,2.0
3194.0,CA-2015-165428,2015-09-01,2015-09-04,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,3.0,2015.0,September,3.0
3195.0,CA-2015-165428,2015-09-01,2015-09-04,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,3.0,2015.0,September,3.0
3196.0,CA-2017-169026,2017-08-08,2017-08-13,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,5.0,2017.0,August,3.0
3197.0,CA-2018-109750,2018-07-22,2018-07-28,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,6.0,2018.0,July,3.0
3198.0,CA-2016-149384,2016-07-10,2016-07-10,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,85281.0,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366,0.0,2016.0,July,3.0
3199.0,CA-2015-131527,2015-12-01,2015-12-07,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,6.0,2015.0,December,4.0
3200.0,CA-2018-164000,2018-12-18,2018-12-22,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,4.0,2018.0,December,4.0
3201.0,CA-2015-164224,2015-05-18,2015-05-20,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312.0,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,2.0,2015.0,May,2.0
3202.0,CA-2015-164224,2015-05-18,2015-05-20,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312.0,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,15.936,2.0,2015.0,May,2.0
3203.0,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536,6.0,2015.0,November,4.0
3204.0,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,6.0,2015.0,November,4.0
3205.0,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,6.0,2015.0,November,4.0
3206.0,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24,6.0,2015.0,November,4.0
3207.0,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,6.0,2015.0,November,4.0
3208.0,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,6.0,2015.0,November,4.0
3209.0,CA-2017-108882,2017-01-09,2017-01-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727.0,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,6.0,2017.0,January,1.0
3210.0,CA-2017-108882,2017-01-09,2017-01-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727.0,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,6.0,2017.0,January,1.0
3211.0,US-2018-108245,2018-09-22,2018-09-27,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581.0,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,5.0,2018.0,September,3.0
3212.0,US-2018-108245,2018-09-22,2018-09-27,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581.0,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,5.0,2018.0,September,3.0
3213.0,CA-2015-142314,2015-12-23,2015-12-28,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Richmond,Indiana,47374.0,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,5.0,2015.0,December,4.0
3214.0,CA-2017-132409,2017-05-26,2017-06-01,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,6.0,2017.0,May,2.0
3215.0,CA-2017-132409,2017-05-26,2017-06-01,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,6.0,2017.0,May,2.0
3216.0,CA-2018-150189,2018-07-08,2018-07-10,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,94403.0,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,2.0,2018.0,July,3.0
3217.0,CA-2015-114433,2015-05-13,2015-05-17,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,4.0,2015.0,May,2.0
3218.0,CA-2018-104640,2018-11-10,2018-11-16,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,6.0,2018.0,November,4.0
3219.0,CA-2018-104640,2018-11-10,2018-11-16,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,6.0,2018.0,November,4.0
3220.0,US-2016-137008,2016-10-02,2016-10-08,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,6.0,2016.0,October,4.0
3221.0,US-2016-137008,2016-10-02,2016-10-08,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,6.0,2016.0,October,4.0
3222.0,US-2016-137008,2016-10-02,2016-10-08,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701.0,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,6.0,2016.0,October,4.0
3223.0,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,3.0,2015.0,October,4.0
3224.0,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,3.0,2015.0,October,4.0
3225.0,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,3.0,2015.0,October,4.0
3226.0,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,3.0,2015.0,October,4.0
3227.0,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,3.0,2015.0,October,4.0
3228.0,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3.0,2015.0,October,4.0
3229.0,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,3.0,2015.0,October,4.0
3230.0,CA-2015-154641,2015-08-11,2015-08-16,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,5.0,2015.0,August,3.0
